arm,window_index,symbol,environment,source_strategy,scene_family,authority_id,scene_root_id,anchor_ob_id,partner_ob_id,pair_type,partner_timing,break_pivot_id,break_pivot_price,protected_pivot_id,protected_pivot_price,stop_owner,side,created_at,planned_entry,entry_time,actual_entry,closed_at,initial_stop,initial_target,stop_distance,stop_distance_pct,target_distance,target_r,partial_enabled,partial_1r,mfe_r,final_reason,risk_budget,quantity,position_notional,notional_to_equity,net_r,net_pnl,equity_before,equity_after
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,,,,,,,,,,,short,2026-02-03T14:20:00+00:00,2309.2,2026-02-03T14:30:00+00:00,2309.2,2026-02-03T14:35:00+00:00,2313.8100000000004,2294.44,4.610000000000582,0.0019963623765808,14.759999999999764,3.201735357917115,True,True,7.04555314533534,initial_stop,289.3539790535685,41.795,96513.014,10.006395728409778,0.0995038741417935,28.79184191417345,9645.13263511895,9673.924477033122
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,,,,,,,,,,short,2026-01-24T23:55:00+00:00,2952.56,2026-01-25T00:00:00+00:00,2952.56,2026-01-25T01:40:00+00:00,2963.49,2947.21,10.930000000000293,0.0037018722735525,5.349999999999909,0.4894784995425221,False,False,0.3732845379688763,volume_spike,300.0,21.595,63760.5332,6.37605332,0.023733631052671,7.120089315801323,10000.0,10007.120089315802
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:15m:ob:double_3c:long:2026-01-29T07:45:00+00:00:2026-01-29T08:00:00+00:00:2026-01-29T08:15:00+00:00,ETHUSDT:1h:ob:simple_2c:long:2026-01-29T03:00:00+00:00:2026-01-29T04:00:00+00:00,h1_m15,at_anchor_close,ETHUSDT:15m:pivot:high:2026-01-29T05:00:00+00:00:2965.2,2965.2,ETHUSDT:15m:pivot:low:2026-01-29T05:45:00+00:00:2946.54,2946.54,protected_m15_swing,long,2026-01-29T08:30:00+00:00,2957.89,2026-01-29T08:35:00+00:00,2957.89,2026-01-29T09:10:00+00:00,2946.53,2965.2,11.360000000000127,0.0038405755454057,7.309999999999945,0.6434859154929458,False,False,0.0,initial_stop,300.21360267947404,20.981,62059.49009,6.201533461785715,-0.9999731975669516,-300.205556224488,10007.120089315802,9706.914533091314
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:15m:ob:simple_2c:short:2026-01-30T09:30:00+00:00:2026-01-30T09:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T09:40:00+00:00:2026-01-30T09:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T08:30:00+00:00:2720.76,2720.76,ETHUSDT:15m:pivot:high:2026-01-30T09:00:00+00:00:2742.84,2742.84,protected_m15_swing,short,2026-01-30T10:00:00+00:00,2725.89,2026-01-30T10:25:00+00:00,2725.89,2026-01-30T11:45:00+00:00,2742.8500000000004,2694.0,16.96000000000049,0.0062218211299797,31.889999999999876,1.880306603773523,True,False,0.1816037735848961,initial_stop,291.2074359927394,14.782,40294.10598,4.151072500188969,-0.9999822035461712,-291.20225353305017,9706.914533091314,9415.712279558264
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:15m:ob:double_3c:short:2026-01-30T13:15:00+00:00:2026-01-30T13:30:00+00:00:2026-01-30T13:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T13:40:00+00:00:2026-01-30T13:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T11:45:00+00:00:2734.01,2734.01,ETHUSDT:15m:pivot:high:2026-01-30T11:45:00+00:00:2768.95,2768.95,protected_m15_swing,short,2026-01-30T14:00:00+00:00,2735.11,2026-01-30T14:05:00+00:00,2735.11,2026-01-30T14:35:00+00:00,2768.96,2725.86,33.84999999999991,0.0123761018752444,9.25,0.2732644017725266,False,False,0.3692762186115224,initial_target,282.4713683867479,7.715,21101.37365,2.241080974384868,0.2228100980621464,62.93747328999999,9415.712279558264,9478.649752848263
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,,,,,,,,,,,short,2026-02-01T20:30:00+00:00,2320.7,2026-02-01T20:40:00+00:00,2320.7,2026-02-01T21:10:00+00:00,2386.75,2296.16,66.05000000000018,0.0284612401430603,24.539999999999964,0.3715367146101422,False,False,0.4564723694171015,initial_target,284.35949258544787,4.155,9642.5085,1.0172871401965768,0.3450811099985115,98.12708933999986,9478.649752848263,9576.776842188265
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,,,,,,,,,,,short,2026-02-03T14:20:00+00:00,2309.2,2026-02-03T14:30:00+00:00,2309.2,2026-02-03T14:35:00+00:00,2313.8100000000004,2294.44,4.610000000000582,0.0019963623765808,14.759999999999764,3.201735357917115,True,True,7.04555314533534,initial_stop,287.30330526564785,41.498,95827.18159999998,10.006203880396964,0.0995019663998814,28.58724382711737,9576.776842188265,9605.36408601538
A_LEADER_V03_BREAK_RETEST_PLUS_V05,4,BTCUSDT,btc_up,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,,,,,,,,,,,short,2026-04-16T17:00:00+00:00,74219.2,2026-04-16T17:25:00+00:00,74219.2,2026-04-16T18:55:00+00:00,74900.0,73235.8,680.8000000000029,0.0091728285942182,983.3999999999942,1.4444770857814189,True,False,0.2463278495887138,initial_stop,300.0,0.397,29465.0224,2.94650224,-0.999874709053332,-299.9624127159996,10000.0,9700.037587284
D_LEADER_PLUS_BPLUS_FORMATION_STOP,4,BTCUSDT,btc_up,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,,,,,,,,,,,short,2026-04-16T17:00:00+00:00,74219.2,2026-04-16T17:25:00+00:00,74219.2,2026-04-16T18:55:00+00:00,74900.0,73235.8,680.8000000000029,0.0091728285942182,983.3999999999942,1.4444770857814189,True,False,0.2463278495887138,initial_stop,300.0,0.397,29465.0224,2.94650224,-0.999874709053332,-299.9624127159996,10000.0,9700.037587284
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,4,BTCUSDT,btc_up,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,,,,,,,,,,,short,2026-04-16T17:00:00+00:00,74219.2,2026-04-16T17:25:00+00:00,74219.2,2026-04-16T18:55:00+00:00,74900.0,73235.8,680.8000000000029,0.0091728285942182,983.3999999999942,1.4444770857814189,True,False,0.2463278495887138,initial_stop,300.0,0.397,29465.0224,2.94650224,-0.999874709053332,-299.9624127159996,10000.0,9700.037587284
A_LEADER_V03_BREAK_RETEST_PLUS_V05,5,BTCUSDT,btc_range,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,,,,,,,,,,,short,2026-06-09T07:00:00+00:00,63280.1,2026-06-09T07:05:00+00:00,63280.1,2026-06-09T07:30:00+00:00,63433.6,62668.3,153.5,0.0024257230946221,611.7999999999956,3.985667752442968,True,True,1.970032573289912,volume_spike,300.0,1.383,87516.3783,8.75163783,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888
D_LEADER_PLUS_BPLUS_FORMATION_STOP,5,BTCUSDT,btc_range,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,,,,,,,,,,,short,2026-06-09T07:00:00+00:00,63280.1,2026-06-09T07:05:00+00:00,63280.1,2026-06-09T07:30:00+00:00,63433.6,62668.3,153.5,0.0024257230946221,611.7999999999956,3.985667752442968,True,True,1.970032573289912,volume_spike,300.0,1.383,87516.3783,8.75163783,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,5,BTCUSDT,btc_range,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,,,,,,,,,,,short,2026-06-09T07:00:00+00:00,63280.1,2026-06-09T07:05:00+00:00,63280.1,2026-06-09T07:30:00+00:00,63433.6,62668.3,153.5,0.0024257230946221,611.7999999999956,3.985667752442968,True,True,1.970032573289912,volume_spike,300.0,1.383,87516.3783,8.75163783,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888
