arm,window_index,symbol,environment,scene_family,subtype,delivery_kind,stop_owner,entry_zone_source,authority_id,location_id,side,created_at,entry_time,closed_at,entry_price,initial_stop,initial_target,stop_distance,target_distance,target_r,mfe_r,partial_1r,final_reason,risk_budget,net_r,net_pnl,equity_before,equity_after,sweep_to_delivery_minutes,delivery_to_entry_minutes
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,2,BTCUSDT,btc_down_high_vol,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:long:2026-01-30T18:15:00+00:00:2026-01-30T18:30:00+00:00|BTCUSDT:5m:pivot:high:2026-01-31T11:25:00+00:00:83049.4|2026-01-31T12:05:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-01-30T18:15:00+00:00:2026-01-30T18:30:00+00:00,long,2026-01-31T12:10:00+00:00,2026-01-31T12:15:00+00:00,2026-01-31T12:20:00+00:00,82823.7,81831.9,84635.7,991.8000000000029,1812.0,1.8269812462189905,0.22675942730390006,False,volume_spike,309.92600110756985,0.05517205953631858,17.099255784959983,10330.866703585662,10347.965959370622,,
C_V05_M15_SWEEP_DELIVERY_FIRST_REVISIT,2,BTCUSDT,btc_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00,short,2026-02-03T09:20:00+00:00,2026-02-03T09:25:00+00:00,2026-02-03T09:30:00+00:00,78331.3,79040.1,77909.8,708.8000000000029,421.5,0.5946670428893881,0.6495485327313866,False,initial_target,300.0,0.4943189213333334,148.29567640000002,10000.0,10148.2956764,40.0,5.0
D_V03_PLUS_V05_SINGLE_SLOT,2,BTCUSDT,btc_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100,short,2026-01-25T17:35:00+00:00,2026-01-25T17:40:00+00:00,2026-01-25T18:15:00+00:00,87807.2,88103.70000000001,87477.0,296.50000000001455,330.1999999999971,1.113659359190492,1.3032040472174544,False,initial_target,300.0,0.7673722159999926,230.21166479999778,10000.0,10230.211664799997,,
D_V03_PLUS_V05_SINGLE_SLOT,2,BTCUSDT,btc_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00,short,2026-02-03T09:20:00+00:00,2026-02-03T09:25:00+00:00,2026-02-03T09:30:00+00:00,78331.3,79040.1,77909.8,708.8000000000029,421.5,0.5946670428893881,0.6495485327313866,False,initial_target,306.9063499439999,0.49463930103661874,151.80794242000002,10230.211664799997,10382.019607219998,40.0,5.0
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,2,BTCUSDT,btc_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100,short,2026-01-25T17:35:00+00:00,2026-01-25T17:40:00+00:00,2026-01-25T18:15:00+00:00,87807.2,88103.70000000001,87477.0,296.50000000001455,330.1999999999971,1.113659359190492,1.3032040472174544,False,initial_target,300.0,0.7673722159999926,230.21166479999778,10000.0,10230.211664799997,,
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,2,BTCUSDT,btc_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00,short,2026-02-03T09:20:00+00:00,2026-02-03T09:25:00+00:00,2026-02-03T09:30:00+00:00,78331.3,79040.1,77909.8,708.8000000000029,421.5,0.5946670428893881,0.6495485327313866,False,initial_target,306.9063499439999,0.49463930103661874,151.80794242000002,10230.211664799997,10382.019607219998,40.0,5.0
A_V03_FIRST_REVISIT_LOCKED,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61,short,2026-02-01T20:30:00+00:00,2026-02-01T20:40:00+00:00,2026-02-01T21:10:00+00:00,2320.7,2386.75,2296.16,66.05000000000018,24.539999999999964,0.37153671461014226,0.4564723694171015,False,initial_target,300.0,0.3451176571733328,103.53529715199984,10000.0,10103.535297152,,
A_V03_FIRST_REVISIT_LOCKED,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2,short,2026-02-03T14:20:00+00:00,2026-02-03T14:30:00+00:00,2026-02-03T14:35:00+00:00,2309.2,2313.8100000000004,2294.44,4.610000000000582,14.759999999999764,3.201735357917115,7.04555314533534,True,initial_stop,303.10605891456,0.09950300090967046,30.15996245590209,10103.535297152,10133.695259607903,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,3,ETHUSDT,eth_down_high_vol,preexisting_ob_structure_first_retest,,,,,structure-first-retest:ETHUSDT:15m:ob:simple_2c:long:2026-01-27T19:45:00+00:00:2026-01-27T20:00:00+00:00|ETHUSDT:5m:pivot:high:2026-01-28T15:45:00+00:00:3012.5|2026-01-28T16:25:00+00:00,ETHUSDT:15m:ob:simple_2c:long:2026-01-27T19:45:00+00:00:2026-01-27T20:00:00+00:00,long,2026-01-28T16:30:00+00:00,2026-01-28T17:35:00+00:00,2026-01-28T17:40:00+00:00,2989.02,2975.77,3045.81,13.25,56.789999999999964,4.286037735849054,2.1766037735849166,True,volume_spike,300.0,0.927265253250808,278.1795759752424,10000.0,10278.179575975242,,
C_V05_M15_SWEEP_DELIVERY_FIRST_REVISIT,3,ETHUSDT,eth_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,ob,ob,m15_event,ob_body,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,short,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,5.349999999999909,0.4894784995425221,0.37328453796887634,False,volume_spike,300.0,0.023733631052671077,7.120089315801323,10000.0,10007.120089315802,50.0,5.0
D_V03_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,ob,ob,m15_event,ob_body,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,short,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,5.349999999999909,0.4894784995425221,0.37328453796887634,False,volume_spike,300.0,0.023733631052671077,7.120089315801323,10000.0,10007.120089315802,50.0,5.0
D_V03_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61,short,2026-02-01T20:30:00+00:00,2026-02-01T20:40:00+00:00,2026-02-01T21:10:00+00:00,2320.7,2386.75,2296.16,66.05000000000018,24.539999999999964,0.37153671461014226,0.4564723694171015,False,initial_target,300.21360267947404,0.3451081034013504,103.60614703599985,10007.120089315802,10110.726236351802,,
D_V03_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2,short,2026-02-03T14:20:00+00:00,2026-02-03T14:30:00+00:00,2026-02-03T14:35:00+00:00,2309.2,2313.8100000000004,2294.44,4.610000000000582,14.759999999999764,3.201735357917115,7.04555314533534,True,initial_stop,303.32178709055404,0.09950263745076693,30.181317811790116,10110.726236351802,10140.907554163592,,
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,m15_ob_m5_liquidity_delivery_first_retest,ob,ob,m15_event,ob_body,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,short,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,5.349999999999909,0.4894784995425221,0.37328453796887634,False,volume_spike,300.0,0.023733631052671077,7.120089315801323,10000.0,10007.120089315802,50.0,5.0
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61,short,2026-02-01T20:30:00+00:00,2026-02-01T20:40:00+00:00,2026-02-01T21:10:00+00:00,2320.7,2386.75,2296.16,66.05000000000018,24.539999999999964,0.37153671461014226,0.4564723694171015,False,initial_target,300.21360267947404,0.3451081034013504,103.60614703599985,10007.120089315802,10110.726236351802,,
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,3,ETHUSDT,eth_down_high_vol,a1_b1_confluence,break_retest,,,,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2,short,2026-02-03T14:20:00+00:00,2026-02-03T14:30:00+00:00,2026-02-03T14:35:00+00:00,2309.2,2313.8100000000004,2294.44,4.610000000000582,14.759999999999764,3.201735357917115,7.04555314533534,True,initial_stop,303.32178709055404,0.09950263745076693,30.181317811790116,10110.726236351802,10140.907554163592,,
A_V03_FIRST_REVISIT_LOCKED,4,BTCUSDT,btc_up,a1_b1_confluence,sweep_reclaim,,,,confluence:BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1|m15-m5-delivery:BTCUSDT:15m:sweep_reclaim:short:BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1:2026-04-09T21:00:00+00:00|BTCUSDT:5m:pivot:low:2026-04-09T20:50:00+00:00:72266.3|BTCUSDT:5m:ob:simple_2c:short:2026-04-09T21:20:00+00:00:2026-04-09T21:25:00+00:00,BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1,short,2026-04-09T21:30:00+00:00,2026-04-09T21:40:00+00:00,2026-04-09T22:20:00+00:00,72253.0,72698.1,72075.1,445.1000000000058,177.89999999999418,0.3996854639406692,0.15412266906314295,False,initial_stop,300.0,-0.9991953612799633,-299.758608383989,10000.0,9700.241391616011,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,4,BTCUSDT,btc_up,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:double_3c:short:2026-04-06T16:15:00+00:00:2026-04-06T16:30:00+00:00:2026-04-06T16:45:00+00:00|BTCUSDT:5m:pivot:low:2026-04-07T18:20:00+00:00:68520.1|2026-04-07T18:40:00+00:00,BTCUSDT:15m:ob:double_3c:short:2026-04-06T16:15:00+00:00:2026-04-06T16:30:00+00:00:2026-04-06T16:45:00+00:00,short,2026-04-07T18:45:00+00:00,2026-04-07T21:10:00+00:00,2026-04-07T21:10:00+00:00,69862.6,69894.40000000001,67679.0,31.80000000000291,2183.600000000006,68.66666666666056,0.0,False,initial_stop,300.0,-0.9996758806342205,-299.90276419026617,10000.0,9700.097235809733,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,4,BTCUSDT,btc_up,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T13:15:00+00:00:2026-04-16T13:30:00+00:00|BTCUSDT:5m:pivot:low:2026-04-16T16:35:00+00:00:74158.8|2026-04-16T16:50:00+00:00,BTCUSDT:15m:ob:simple_2c:short:2026-04-16T13:15:00+00:00:2026-04-16T13:30:00+00:00,short,2026-04-16T16:55:00+00:00,2026-04-16T18:55:00+00:00,2026-04-16T18:55:00+00:00,74779.0,74977.0,73235.8,198.0,1543.199999999997,7.793939393939379,0.0,False,initial_stop,291.002917074292,-0.9998554735571895,-290.9608594578398,9700.097235809733,9409.136376351893,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,4,BTCUSDT,btc_up,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:long:2026-04-17T14:00:00+00:00:2026-04-17T14:15:00+00:00|BTCUSDT:5m:pivot:high:2026-04-17T18:25:00+00:00:77322|2026-04-17T18:40:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-04-17T14:00:00+00:00:2026-04-17T14:15:00+00:00,long,2026-04-17T18:45:00+00:00,2026-04-17T18:50:00+00:00,2026-04-17T19:10:00+00:00,77305.5,76970.0,78332.6,335.5,1027.1000000000058,3.0614008941877966,0.0,False,initial_stop,282.2740912905568,-0.9996279056725453,-282.16905870240015,9409.136376351893,9126.967317649493,,
C_V05_M15_SWEEP_DELIVERY_FIRST_REVISIT,4,BTCUSDT,btc_up,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00,short,2026-04-16T17:00:00+00:00,2026-04-16T17:25:00+00:00,2026-04-16T18:55:00+00:00,74219.2,74900.0,73235.8,680.8000000000029,983.3999999999942,1.4444770857814189,0.24632784958871382,False,initial_stop,300.0,-0.9998747090533319,-299.96241271599956,10000.0,9700.037587284001,50.0,25.0
D_V03_PLUS_V05_SINGLE_SLOT,4,BTCUSDT,btc_up,a1_b1_confluence,sweep_reclaim,,,,confluence:BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1|m15-m5-delivery:BTCUSDT:15m:sweep_reclaim:short:BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1:2026-04-09T21:00:00+00:00|BTCUSDT:5m:pivot:low:2026-04-09T20:50:00+00:00:72266.3|BTCUSDT:5m:ob:simple_2c:short:2026-04-09T21:20:00+00:00:2026-04-09T21:25:00+00:00,BTCUSDT:1h:pivot:high:2026-04-09T17:00:00+00:00:72541.1,short,2026-04-09T21:30:00+00:00,2026-04-09T21:40:00+00:00,2026-04-09T22:20:00+00:00,72253.0,72698.1,72075.1,445.1000000000058,177.89999999999418,0.3996854639406692,0.15412266906314295,False,initial_stop,300.0,-0.9991953612799633,-299.758608383989,10000.0,9700.241391616011,,
D_V03_PLUS_V05_SINGLE_SLOT,4,BTCUSDT,btc_up,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00,short,2026-04-16T17:00:00+00:00,2026-04-16T17:25:00+00:00,2026-04-16T18:55:00+00:00,74219.2,74900.0,73235.8,680.8000000000029,983.3999999999942,1.4444770857814189,0.24632784958871382,False,initial_stop,291.00724174848034,-0.9996161505541594,-290.8955387799996,9700.241391616011,9409.345852836012,50.0,25.0
E_V03_BREAK_RETEST_PLUS_V05_SINGLE_SLOT,4,BTCUSDT,btc_up,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-04-16T12:00:00+00:00:74875.7:2026-04-16T16:05:00+00:00|BTCUSDT:5m:delivery:2026-04-16T16:50:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-04-16T02:30:00+00:00:2026-04-16T02:45:00+00:00,short,2026-04-16T17:00:00+00:00,2026-04-16T17:25:00+00:00,2026-04-16T18:55:00+00:00,74219.2,74900.0,73235.8,680.8000000000029,983.3999999999942,1.4444770857814189,0.24632784958871382,False,initial_stop,300.0,-0.9998747090533319,-299.96241271599956,10000.0,9700.037587284001,50.0,25.0
A_V03_FIRST_REVISIT_LOCKED,5,BTCUSDT,btc_range,a1_b1_confluence,sweep_reclaim,,,,confluence:BTCUSDT:1h:pivot:high:2026-06-10T15:00:00+00:00:62846.8|m15-m5-delivery:BTCUSDT:15m:sweep_reclaim:short:BTCUSDT:1h:pivot:high:2026-06-10T15:00:00+00:00:62846.8:2026-06-11T03:45:00+00:00|BTCUSDT:5m:pivot:low:2026-06-11T04:10:00+00:00:62553.2|BTCUSDT:5m:ob:simple_2c:short:2026-06-11T04:25:00+00:00:2026-06-11T04:30:00+00:00,BTCUSDT:1h:pivot:high:2026-06-10T15:00:00+00:00:62846.8,short,2026-06-11T04:35:00+00:00,2026-06-11T04:40:00+00:00,2026-06-11T06:05:00+00:00,62599.9,63023.299999999996,62350.5,423.3999999999942,249.40000000000146,0.5890410958904225,0.1929617383089407,False,volume_spike,300.0,0.039337673382205174,11.801302014661552,10000.0,10011.80130201466,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,5,BTCUSDT,btc_range,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:pivot:low:2026-06-09T06:00:00+00:00:63252|2026-06-09T06:50:00+00:00,BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00,short,2026-06-09T06:55:00+00:00,2026-06-09T07:10:00+00:00,2026-06-09T07:15:00+00:00,63406.4,63481.9,63194.4,75.5,212.0,2.80794701986755,2.286092715231769,True,initial_stop,300.0,-0.047697082668896135,-14.30912480066884,10000.0,9985.69087519933,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,5,BTCUSDT,btc_range,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T16:15:00+00:00:2026-06-08T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-06-12T02:55:00+00:00:63519.4|2026-06-12T03:10:00+00:00,BTCUSDT:15m:ob:simple_2c:short:2026-06-08T16:15:00+00:00:2026-06-08T16:30:00+00:00,short,2026-06-12T03:15:00+00:00,2026-06-12T04:30:00+00:00,2026-06-12T05:15:00+00:00,63772.9,64026.0,60614.5,253.09999999999854,3158.4000000000015,12.478862109838087,1.5223231924140859,True,volume_spike,299.5707262559799,0.8233197664045679,246.6425003627201,9985.69087519933,10232.333375562052,,
B_V04_PREEXISTING_VALID_EPISODE_LOCKED,5,BTCUSDT,btc_range,preexisting_ob_structure_first_retest,,,,,structure-first-retest:BTCUSDT:15m:ob:simple_2c:long:2026-06-15T01:15:00+00:00:2026-06-15T01:30:00+00:00|BTCUSDT:5m:pivot:high:2026-06-17T04:10:00+00:00:65874|2026-06-17T05:00:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-06-15T01:15:00+00:00:2026-06-15T01:30:00+00:00,long,2026-06-17T05:05:00+00:00,2026-06-17T07:25:00+00:00,2026-06-17T07:55:00+00:00,65482.2,65322.5,67276.0,159.6999999999971,1793.800000000003,11.232310582342114,0.6405760801503116,False,initial_stop,306.9700012668615,-0.9999790302191146,-306.9635641731966,10232.333375562052,9925.369811388855,,
C_V05_M15_SWEEP_DELIVERY_FIRST_REVISIT,5,BTCUSDT,btc_range,m15_ob_m5_liquidity_delivery_first_retest,fvg,fvg,m15_event,fvg_wick_gap,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00,short,2026-06-09T07:00:00+00:00,2026-06-09T07:05:00+00:00,2026-06-09T07:30:00+00:00,63280.1,63433.6,62668.3,153.5,611.7999999999956,3.9856677524429682,1.9700325732899118,True,volume_spike,300.0,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888,70.0,5.0
