arm,scope,entry_arm,window_index,symbol,environment,source_strategy,scene_family,subtype,footprint_kind,stop_owner,authority_id,scene_root_id,location_id,boundary_timeframe,boundary_price,fvg_id,target_kind,target_source_id,side,intent_entry_mode,created_at,entry_time,closed_at,entry_price,initial_stop,initial_target,stop_distance,stop_distance_pct,target_distance,target_r,mfe_r,partial_enabled,partial_1r,final_reason,risk_budget,position_notional,notional_to_equity,net_r,net_pnl,equity_before,equity_after
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T03:30:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-11T02:15:00+00:00:62279.8|fvg=BTCUSDT:15m:fvg:long:2026-06-11T03:15:00+00:00:2026-06-11T03:30:00+00:00:2026-06-11T03:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T03:30:00+00:00,BTCUSDT:15m:pivot:high:2026-06-11T02:15:00+00:00:62279.8,15m,62279.8,BTCUSDT:15m:fvg:long:2026-06-11T03:15:00+00:00:2026-06-11T03:30:00+00:00:2026-06-11T03:45:00+00:00,order_block,BTCUSDT:15m:fvg:short:2026-06-09T07:00:00+00:00:2026-06-09T07:15:00+00:00:2026-06-09T07:30:00+00:00|BTCUSDT:15m:fvg:short:2026-06-09T07:45:00+00:00:2026-06-09T08:00:00+00:00:2026-06-09T08:15:00+00:00|BTCUSDT:15m:ob:simple_2c:short:2026-06-09T07:45:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:1h:fvg:short:2026-06-09T06:00:00+00:00:2026-06-09T07:00:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:1h:fvg:short:2026-06-09T07:00:00+00:00:2026-06-09T08:00:00+00:00:2026-06-09T09:00:00+00:00|BTCUSDT:4h:fvg:short:2026-06-08T16:00:00+00:00:2026-06-08T20:00:00+00:00:2026-06-09T00:00:00+00:00|BTCUSDT:4h:ob:double_3c:short:2026-06-09T00:00:00+00:00:2026-06-09T04:00:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:4h:ob:simple_2c:short:2026-06-09T04:00:00+00:00:2026-06-09T08:00:00+00:00,long,next_bar_open,2026-06-11T04:00:00+00:00,2026-06-11T04:00:00+00:00,2026-06-11T06:15:00+00:00,62671.5,61987.5,62844.7,684.0,0.010914051841746248,173.1999999999971,0.2532163742690016,0.3048245614035088,False,False,volume_spike,303.8414907360001,25507.3005,2.518480978836688,0.04240970617720754,12.88582834655849,10128.049691200004,10140.935519546561
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4|fvg=BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00,BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4,15m,64565.4,BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,pivot,BTCUSDT:15m:pivot:high:2026-06-13T21:30:00+00:00:64746.9|BTCUSDT:1h:pivot:high:2026-06-13T21:00:00+00:00:64746.9,long,next_bar_open,2026-06-14T01:30:00+00:00,2026-06-14T01:30:00+00:00,2026-06-14T02:50:00+00:00,64620.5,64465.6,64746.9,154.90000000000146,0.002397072136551117,126.40000000000146,0.8160103292446758,0.0,False,False,initial_stop,304.22806558639684,89564.013,8.831928062984542,-0.9994900942991998,-304.0729379614109,10140.935519546561,9836.86258158515
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3|fvg=BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00,BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3,15m,66656.3,BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-15T16:45:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T17:15:00+00:00|BTCUSDT:1h:fvg:short:2026-06-15T16:00:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T18:00:00+00:00,long,next_bar_open,2026-06-16T09:15:00+00:00,2026-06-16T09:15:00+00:00,2026-06-16T09:50:00+00:00,66731.3,66475.9,66917.2,255.40000000000873,0.0038272894428852534,185.89999999999418,0.727877838684369,0.000391542678117719,False,False,initial_stop,295.1058774475545,61125.870800000004,6.2139600195726175,-0.9992271560280458,-294.8778066490809,9836.86258158515,9541.984774936069
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103|fvg=BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00,BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103,15m,65103.0,BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-17T08:00:00+00:00:2026-06-17T08:15:00+00:00:2026-06-17T08:30:00+00:00,long,next_bar_open,2026-06-17T14:00:00+00:00,2026-06-17T14:00:00+00:00,2026-06-17T14:10:00+00:00,65239.4,64806.9,65300.1,432.5,0.006629429455206516,60.69999999999709,0.14034682080924182,0.1840462427745631,False,False,initial_target,286.259543248082,37512.655000000006,3.9313262266498787,0.06948399789334045,19.89045749999833,9541.984774936069,9561.875232436067
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,5,BTCUSDT,btc_range,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,,BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00,,,,,,short,limit_first_revisit,2026-06-09T07:00:00+00:00,2026-06-09T07:05:00+00:00,2026-06-09T07:30:00+00:00,63280.1,63433.6,62668.3,153.5,0.002425723094622164,611.7999999999956,3.9856677524429682,1.9700325732899118,True,True,volume_spike,300.0,87516.3783,8.75163783,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4|fvg=BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00,BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4,15m,64565.4,BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,pivot,BTCUSDT:15m:pivot:high:2026-06-13T21:30:00+00:00:64746.9|BTCUSDT:1h:pivot:high:2026-06-13T21:00:00+00:00:64746.9,long,limit_first_revisit,2026-06-14T01:30:00+00:00,2026-06-14T01:35:00+00:00,2026-06-14T02:50:00+00:00,64565.4,64465.6,64746.9,99.80000000000291,0.0015457195339919354,181.5,1.8186372745490451,0.4438877755510455,True,False,initial_stop,307.07096560124666,120672.7326,11.78939848940672,-0.999883700154008,-307.0352532952386,10235.698853374888,9928.66360007965
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3|fvg=BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00,BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3,15m,66656.3,BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-15T16:45:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T17:15:00+00:00|BTCUSDT:1h:fvg:short:2026-06-15T16:00:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T18:00:00+00:00,long,limit_first_revisit,2026-06-16T09:15:00+00:00,2026-06-16T09:20:00+00:00,2026-06-16T09:50:00+00:00,66656.3,66475.9,66917.2,180.40000000000873,0.0027064208484420637,260.8999999999942,1.4462305986695208,0.24667405764965547,True,False,initial_stop,297.8599080023895,80387.4978,8.096507348617905,-0.999685488002551,-297.7662274877637,9928.66360007965,9630.897372591886
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103|fvg=BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00,BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103,15m,65103.0,BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-17T08:00:00+00:00:2026-06-17T08:15:00+00:00:2026-06-17T08:30:00+00:00,long,limit_first_revisit,2026-06-17T14:00:00+00:00,2026-06-17T14:10:00+00:00,2026-06-17T14:15:00+00:00,65103.0,64806.9,65300.1,296.09999999999854,0.004548177503340837,197.09999999999854,0.6656534954407278,1.134751773049651,False,False,initial_target,288.9269211777566,52082.4,5.407844979037866,0.4735297889248119,136.81550399999884,9630.897372591886,9767.712876591884
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-06-09T04:45:00+00:00:63407.7:2026-06-09T05:45:00+00:00|BTCUSDT:5m:delivery:2026-06-09T06:50:00+00:00|fvg,,BTCUSDT:15m:ob:simple_2c:short:2026-06-08T23:00:00+00:00:2026-06-08T23:15:00+00:00,,,,,,short,limit_first_revisit,2026-06-09T07:00:00+00:00,2026-06-09T07:05:00+00:00,2026-06-09T07:30:00+00:00,63280.1,63433.6,62668.3,153.5,0.002425723094622164,611.7999999999956,3.9856677524429682,1.9700325732899118,True,True,volume_spike,300.0,87516.3783,8.75163783,0.7856628445829575,235.69885337488728,10000.0,10235.698853374888
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T01:00:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-11T00:15:00+00:00:61951.9|fvg=BTCUSDT:15m:fvg:long:2026-06-11T00:45:00+00:00:2026-06-11T01:00:00+00:00:2026-06-11T01:15:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T01:00:00+00:00,BTCUSDT:15m:pivot:high:2026-06-11T00:15:00+00:00:61951.9,15m,61951.9,BTCUSDT:15m:fvg:long:2026-06-11T00:45:00+00:00:2026-06-11T01:00:00+00:00:2026-06-11T01:15:00+00:00,order_block,BTCUSDT:15m:ob:simple_2c:short:2026-06-10T15:45:00+00:00:2026-06-10T16:00:00+00:00,long,next_bar_open,2026-06-11T01:30:00+00:00,2026-06-11T01:30:00+00:00,2026-06-11T01:45:00+00:00,62145.7,61750.4,62365.8,395.29999999999563,0.006360858434292247,220.10000000000582,0.5567923096382703,0.6051100430053301,False,False,initial_target,307.07096560124666,41699.7647,4.073953845003056,0.4265387202712211,130.9776567000039,10235.698853374888,10366.676510074893
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T03:30:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-11T02:15:00+00:00:62279.8|fvg=BTCUSDT:15m:fvg:long:2026-06-11T03:15:00+00:00:2026-06-11T03:30:00+00:00:2026-06-11T03:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-11T03:30:00+00:00,BTCUSDT:15m:pivot:high:2026-06-11T02:15:00+00:00:62279.8,15m,62279.8,BTCUSDT:15m:fvg:long:2026-06-11T03:15:00+00:00:2026-06-11T03:30:00+00:00:2026-06-11T03:45:00+00:00,order_block,BTCUSDT:15m:fvg:short:2026-06-09T07:00:00+00:00:2026-06-09T07:15:00+00:00:2026-06-09T07:30:00+00:00|BTCUSDT:15m:fvg:short:2026-06-09T07:45:00+00:00:2026-06-09T08:00:00+00:00:2026-06-09T08:15:00+00:00|BTCUSDT:15m:ob:simple_2c:short:2026-06-09T07:45:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:1h:fvg:short:2026-06-09T06:00:00+00:00:2026-06-09T07:00:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:1h:fvg:short:2026-06-09T07:00:00+00:00:2026-06-09T08:00:00+00:00:2026-06-09T09:00:00+00:00|BTCUSDT:4h:fvg:short:2026-06-08T16:00:00+00:00:2026-06-08T20:00:00+00:00:2026-06-09T00:00:00+00:00|BTCUSDT:4h:ob:double_3c:short:2026-06-09T00:00:00+00:00:2026-06-09T04:00:00+00:00:2026-06-09T08:00:00+00:00|BTCUSDT:4h:ob:simple_2c:short:2026-06-09T04:00:00+00:00:2026-06-09T08:00:00+00:00,long,next_bar_open,2026-06-11T04:00:00+00:00,2026-06-11T04:00:00+00:00,2026-06-11T06:15:00+00:00,62671.5,61987.5,62844.7,684.0,0.010914051841746248,173.1999999999971,0.2532163742690016,0.3048245614035088,False,False,volume_spike,311.00029530224674,26071.344,2.514918255109289,0.04234971205069269,13.170772953730545,10366.676510074893,10379.847283028623
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4|fvg=BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-14T01:00:00+00:00,BTCUSDT:15m:pivot:high:2026-06-13T23:15:00+00:00:64565.4,15m,64565.4,BTCUSDT:15m:fvg:long:2026-06-14T00:45:00+00:00:2026-06-14T01:00:00+00:00:2026-06-14T01:15:00+00:00,pivot,BTCUSDT:15m:pivot:high:2026-06-13T21:30:00+00:00:64746.9|BTCUSDT:1h:pivot:high:2026-06-13T21:00:00+00:00:64746.9,long,next_bar_open,2026-06-14T01:30:00+00:00,2026-06-14T01:30:00+00:00,2026-06-14T02:50:00+00:00,64620.5,64465.6,64746.9,154.90000000000146,0.002397072136551117,126.40000000000146,0.8160103292446758,0.0,False,False,initial_stop,311.3954184908587,91696.4895,8.83408849857807,-0.9997345860975596,-311.31276981763494,10379.847283028623,10068.534513210987
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3|fvg=BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-16T08:45:00+00:00,BTCUSDT:15m:pivot:high:2026-06-15T20:30:00+00:00:66656.3,15m,66656.3,BTCUSDT:15m:fvg:long:2026-06-16T08:30:00+00:00:2026-06-16T08:45:00+00:00:2026-06-16T09:00:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-15T16:45:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T17:15:00+00:00|BTCUSDT:1h:fvg:short:2026-06-15T16:00:00+00:00:2026-06-15T17:00:00+00:00:2026-06-15T18:00:00+00:00,long,next_bar_open,2026-06-16T09:15:00+00:00,2026-06-16T09:15:00+00:00,2026-06-16T09:50:00+00:00,66731.3,66475.9,66917.2,255.40000000000873,0.0038272894428852534,185.89999999999418,0.727877838684369,0.000391542678117719,False,False,initial_stop,302.0560353963296,62593.95940000001,6.216789475953038,-0.9996821428067196,-301.96002471270515,10068.534513210987,9766.574488498281
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,5,BTCUSDT,btc_range,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103|fvg=BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-06-17T13:30:00+00:00,BTCUSDT:15m:pivot:high:2026-06-17T12:45:00+00:00:65103,15m,65103.0,BTCUSDT:15m:fvg:long:2026-06-17T13:15:00+00:00:2026-06-17T13:30:00+00:00:2026-06-17T13:45:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-06-17T08:00:00+00:00:2026-06-17T08:15:00+00:00:2026-06-17T08:30:00+00:00,long,next_bar_open,2026-06-17T14:00:00+00:00,2026-06-17T14:00:00+00:00,2026-06-17T14:10:00+00:00,65239.4,64806.9,65300.1,432.5,0.006629429455206516,60.69999999999709,0.14034682080924182,0.1840462427745631,False,False,initial_target,292.99723465494844,38426.0066,3.9344405395415585,0.06953904163632411,20.374746899998286,9766.574488498281,9786.94923539828
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,0,ETHUSDT,eth_transition,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2025-01-02T17:00:00+00:00:2025-01-02T17:15:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2025-01-02T20:15:00+00:00:3474.76:2025-01-03T02:15:00+00:00|ETHUSDT:5m:delivery:2025-01-03T04:20:00+00:00|fvg,,ETHUSDT:15m:ob:simple_2c:short:2025-01-02T17:00:00+00:00:2025-01-02T17:15:00+00:00,,,,,,short,limit_first_revisit,2025-01-03T04:30:00+00:00,2025-01-03T04:35:00+00:00,2025-01-03T05:05:00+00:00,3460.97,3476.34,3441.36,15.370000000000346,0.004440951525150564,19.609999999999673,1.2758620689654672,0.8627195836043894,False,False,volume_spike,300.0,55098.6424,5.50986424,0.3027954167405884,90.83862502217652,10000.0,10090.838625022176
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,0,ETHUSDT,eth_transition,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:long:2025-01-04T19:30:00+00:00:2025-01-04T19:45:00+00:00|ETHUSDT:5m:m15-location-sweep:long:ETHUSDT:15m:pivot:low:2025-01-05T01:45:00+00:00:3629.52:2025-01-05T03:45:00+00:00|ETHUSDT:5m:delivery:2025-01-05T03:55:00+00:00|fvg,,ETHUSDT:15m:ob:simple_2c:long:2025-01-04T19:30:00+00:00:2025-01-04T19:45:00+00:00,,,,,,long,limit_first_revisit,2025-01-05T04:05:00+00:00,2025-01-05T04:20:00+00:00,2025-01-05T04:25:00+00:00,3637.03,3628.14,3644.61,8.890000000000327,0.0024443020816436287,7.579999999999927,0.8526434195725139,1.3082114735657173,False,False,initial_target,302.72515875066523,87943.3854,8.71517112382785,0.48912482058339285,148.07038895999824,10090.838625022176,10238.909013982175
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,0,ETHUSDT,eth_transition,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:double_3c:short:2025-01-09T18:45:00+00:00:2025-01-09T19:00:00+00:00:2025-01-09T19:15:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2025-01-10T02:30:00+00:00:3260.52:2025-01-10T04:10:00+00:00|ETHUSDT:5m:delivery:2025-01-10T04:25:00+00:00|fvg,,ETHUSDT:15m:ob:double_3c:short:2025-01-09T18:45:00+00:00:2025-01-09T19:00:00+00:00:2025-01-09T19:15:00+00:00,,,,,,short,limit_first_revisit,2025-01-10T04:35:00+00:00,2025-01-10T04:40:00+00:00,2025-01-10T05:20:00+00:00,3250.88,3264.53,3211.87,13.650000000000091,0.004198863077074543,39.01000000000022,2.857875457875455,0.6,True,False,volume_spike,307.16727041946524,59042.48256,5.766481807717213,0.1781945101333333,54.73552128138973,10238.909013982175,10293.644535263564
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,0,ETHUSDT,eth_transition,leader,a1_b1_confluence,break_retest,,,confluence:ETHUSDT:1h:pivot:low:2025-01-12T01:00:00+00:00:3272.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2025-01-12T01:00:00+00:00:3272.61:2025-01-12T06:15:00+00:00:2025-01-12T06:30:00+00:00|ETHUSDT:5m:pivot:low:2025-01-12T14:25:00+00:00:3268.6|ETHUSDT:5m:ob:simple_2c:short:2025-01-12T14:50:00+00:00:2025-01-12T14:55:00+00:00,,ETHUSDT:1h:pivot:low:2025-01-12T01:00:00+00:00:3272.61,,,,,,short,limit_first_revisit,2025-01-12T15:00:00+00:00,2025-01-12T15:05:00+00:00,2025-01-12T15:20:00+00:00,3268.14,3273.4900000000002,3263.7,5.350000000000364,0.0016370167740673179,4.440000000000055,0.8299065420560285,0.8149532710279208,False,False,initial_stop,308.8093360579069,117041.89782,11.37030693250019,-0.9999982494758008,-308.8087954796912,10293.644535263564,9984.835739783872
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,1,ETHUSDT,eth_up,leader,a1_b1_confluence,break_retest,,,confluence:ETHUSDT:15m:ob:simple_2c:long:2025-07-20T02:15:00+00:00:2025-07-20T02:30:00+00:00|m15-m5-delivery:ETHUSDT:15m:break_retest:long:ETHUSDT:1h:pivot:high:2025-07-19T04:00:00+00:00:3609.1:2025-07-20T02:30:00+00:00:2025-07-20T03:15:00+00:00|ETHUSDT:5m:pivot:high:2025-07-20T05:55:00+00:00:3653.25|ETHUSDT:5m:ob:simple_2c:long:2025-07-20T06:35:00+00:00:2025-07-20T06:40:00+00:00,,ETHUSDT:15m:ob:simple_2c:long:2025-07-20T02:15:00+00:00:2025-07-20T02:30:00+00:00,,,,,,long,limit_first_revisit,2025-07-20T06:45:00+00:00,2025-07-20T07:00:00+00:00,2025-07-20T07:20:00+00:00,3651.5,3607.75,3662.64,43.75,0.011981377516089279,11.139999999999873,0.25462857142856854,0.41920000000000335,False,False,initial_target,299.54507219351615,23092.086,2.312715662210768,0.20430459856960342,61.19843572799919,9984.835739783872,10046.034175511872
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,1,ETHUSDT,eth_up,leader,a1_b1_confluence,break_retest,,,confluence:ETHUSDT:1h:pivot:high:2025-07-20T03:00:00+00:00:3695|m15-m5-delivery:ETHUSDT:15m:break_retest:long:ETHUSDT:1h:pivot:high:2025-07-20T03:00:00+00:00:3695:2025-07-20T08:30:00+00:00:2025-07-20T09:15:00+00:00|ETHUSDT:5m:pivot:high:2025-07-20T14:35:00+00:00:3752.91|ETHUSDT:5m:ob:simple_2c:long:2025-07-20T14:50:00+00:00:2025-07-20T14:55:00+00:00,,ETHUSDT:1h:pivot:high:2025-07-20T03:00:00+00:00:3695,,,,,,long,limit_first_revisit,2025-07-20T15:00:00+00:00,2025-07-20T15:25:00+00:00,2025-07-20T15:35:00+00:00,3748.95,3694.3399999999997,3771.37,54.61000000000013,0.014566745355366204,22.420000000000073,0.4105475187694565,0.6229628273210017,False,False,initial_target,301.38102526535613,19374.5736,1.928579304182271,0.3586607921080219,108.09355724800038,10046.034175511872,10154.127732759873
A_LEADER_V03_BREAK_RETEST_PLUS_V05,global_portfolio,leader_locked_limit,3,ETHUSDT,eth_down_high_vol,leader,m15_ob_m5_liquidity_delivery_first_retest,ob,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,,,,,,short,limit_first_revisit,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,0.0037018722735525414,5.349999999999909,0.4894784995425221,0.37328453796887634,False,False,volume_spike,304.62383198279616,64743.73568,6.376100181517293,0.02373380548564807,7.229882774572424,10154.127732759873,10161.357615534445
